866	1999	4
866	221	3
867	2851	4
870	4136	3
870	1514	4
871	364	5
871	109	5
871	1061	5
871	424	4
872	1357	3
872	153	3
872	1844	3
872	570	4
874	1476	4
874	2598	3
875	1023	4
876	225	4
876	1821	5
876	1625	4
876	562	4
6646	494	4
6647	1290	5
6647	557	3
6648	72	3
6648	3456	5
878	564	3
878	3868	4
879	1714	5
879	2548	4
879	1210	3
880	370	4
880	3647	4
880	426	4
880	2160	4
882	72	4
882	1044	3
882	1280	4
882	212	4
882	1302	4
883	263	5
883	677	3
883	514	4
883	1241	2
883	891	4
883	1565	3
883	1725	5
883	215	5
883	1413	5
883	2981	3
883	782	4
884	3770	4
884	3781	3
884	3451	3
885	4137	3
885	958	4
885	3342	4
6649	2344	4
888	712	4
888	3670	4
888	108	3
888	1023	3
888	247	4
888	1816	3
888	248	4
888	3129	4
888	3321	4
888	72	4
888	1469	4
888	2477	5
888	2836	3
888	2265	4
888	1618	5
888	4138	5
888	4139	3
888	4140	4
888	2754	2
888	20	3
888	917	3
888	300	4
888	788	4
888	420	4
888	132	2
888	2490	4
888	1648	4
888	65	5
888	1961	4
888	1792	3
888	4015	4
888	865	1
888	3521	4
888	2272	4
889	57	5
890	3656	3
890	2775	4
890	3167	4
890	1094	3
6650	2530	4
6650	1147	4
6650	2475	5
6650	1396	4
6651	958	5
891	463	4
891	1104	5
891	2032	4
892	46	5
893	484	4
893	370	3
893	4141	4
894	1109	4
895	2332	3
896	4142	5
897	401	4
898	776	5
899	1622	4
899	2631	5
900	814	4
901	2308	3
901	1812	3
902	231	5
902	1980	5
903	855	5
903	445	4
903	615	3
903	463	2
903	2401	4
903	455	3
904	3098	4
904	4040	4
6652	1198	5
6652	1970	4
6652	3	5
6652	2986	4
905	208	4
905	599	3
906	629	3
906	617	4
906	63	4
907	241	3
907	509	5
907	3406	4
907	1207	4
908	2698	5
908	1038	5
909	348	5
909	1038	5
910	241	3
910	34	5
910	4035	4
910	1030	4
910	1670	5
910	912	4
910	2389	4
910	3441	4
910	1692	4
910	215	5
910	162	4
910	977	3
911	1235	4
912	242	5
912	267	3
912	4143	5
912	790	4
912	1558	3
913	2667	4
913	762	4
913	2445	4
914	55	3
914	1471	4
916	1772	3
916	1199	3
916	215	5
917	486	5
917	2740	3
917	4144	5
917	2337	5
6653	3	4
6653	211	4
918	973	3
918	1357	3
918	896	3
918	527	3
918	1202	4
918	290	3
918	504	5
918	2534	4
919	528	4
920	1480	3
921	3218	4
921	627	5
921	1031	4
921	2312	3
921	1675	4
922	208	4
922	2025	4
922	1702	5
923	2110	4
924	1229	5
924	814	3
924	3467	3
924	417	4
925	1360	4
926	591	4
927	603	4
927	3647	5
927	1032	5
929	4145	4
930	105	5
930	425	4
930	595	4
930	1338	4
930	200	5
932	1454	4
932	629	4
932	1730	5
932	1292	4
932	624	4
933	856	4
934	571	3
934	939	5
934	1207	4
6654	239	5
936	3482	3
6655	72	4
6656	11	5
6657	370	5
937	3882	5
937	4012	5
937	22	4
937	1716	4
6658	3473	2
939	215	4
940	2858	4
940	4146	5
6659	3026	5
941	2593	4
941	181	4
941	2044	4
942	2509	3
6660	446	5
6661	1211	5
6661	4147	3
6661	173	4
6661	200	5
943	3753	5
944	1115	5
945	216	4
945	1556	4
946	353	4
946	598	4
946	124	4
946	1696	4
946	4148	4
6662	231	5
949	1471	4
949	704	5
950	4149	2
951	216	5
951	2009	5
951	208	4
951	48	5
951	2308	3
951	200	5
952	859	5
953	473	5
954	397	4
954	348	4
6663	1004	3
6663	43	4
955	3732	2
955	334	4
956	562	5
956	954	4
957	452	3
957	725	4
957	971	5
957	324	4
6664	725	4
6664	1261	4
959	1475	5
959	1658	4
959	2206	5
6665	3184	4
6665	891	4
961	831	3
961	2245	4
6666	2484	3
962	1127	4
6667	1319	4
964	67	4
964	3157	4
964	1717	4
965	11	3
966	835	3
6668	399	4
967	4035	5
968	370	3
969	1869	3
969	3579	4
969	545	4
969	2463	3
970	2732	4
970	11	5
971	1357	4
971	298	4
971	1407	3
973	998	5
974	1108	4
974	1131	4
974	1519	4
975	16	4
975	4150	5
976	153	4
976	2179	5
976	3008	4
977	1509	4
977	1387	4
6669	756	5
6669	309	4
6669	588	4
983	921	5
986	1567	4
986	215	5
987	1283	4
987	4151	5
987	4152	4
987	3637	4
988	1745	2
988	1501	3
988	2957	2
988	618	3
989	108	4
989	370	4
989	208	3
989	912	5
990	598	3
6670	584	5
991	139	4
992	2308	4
992	2170	4
992	2784	5
992	285	5
993	1339	4
993	698	4
993	196	3
995	242	3
995	367	5
995	221	3
995	1691	3
996	1843	5
996	335	4
996	2909	5
996	596	5
997	1416	5
997	22	5
998	882	4
998	922	5
999	4153	3
999	4154	3
999	504	5
1000	2738	4
1000	2240	5
1001	371	4
1002	370	2
1002	464	5
1002	1289	4
1002	1769	5
1002	153	3
1002	2398	3
1002	1178	5
1004	231	5
1004	1777	5
1004	2	4
1005	860	4
1005	1346	4
1005	1110	3
1006	131	5
1006	2956	3
1006	2282	3
6671	224	5
6671	153	4
6671	1045	5
6671	1262	4
1007	329	5
1007	67	3
1007	3512	3
1007	263	4
1007	888	3
1007	65	5
1007	1878	4
1007	2854	4
1008	840	5
1008	834	4
1008	3763	4
1009	1917	4
1010	1211	4
1010	452	3
1010	72	4
1011	1445	4
1011	286	4
1012	1205	4
1013	65	3
1014	370	5
1014	970	5
1014	1411	1
1015	2196	4
1017	2804	4
1017	2587	4
1017	1461	4
1018	1469	4
1018	197	3
1018	1289	4
1018	3300	3
1018	2205	5
1018	4155	5
1019	448	4
1019	4156	5
1019	1271	4
1019	2757	5
1019	2018	5
1019	4157	5
1019	3568	4
1023	495	4
6672	655	3
6672	1278	5
1025	839	5
1026	4041	4
1028	4158	4
1028	2739	3
1029	1167	4
1029	641	3
1030	1659	4
1030	1618	4
1030	1822	4
1030	4031	3
1030	1228	4
1031	2121	4
1032	408	4
1032	2286	5
1032	1878	3
1033	2367	4
1034	34	4
1035	370	4
1035	1190	5
1035	2758	5
1035	4159	5
1036	1370	5
1036	1632	4
1038	1715	4
1039	1274	5
1039	3080	3
1039	3124	4
6673	629	4
1040	4160	3
1040	494	5
1042	528	5
1042	1325	4
1042	460	5
1043	27	4
1043	4025	5
1043	3232	4
1044	446	5
1044	971	4
1044	606	3
1044	1238	3
1045	180	4
1045	983	4
1046	1585	3
1047	4161	4
1048	2	5
1049	555	5
1049	346	4
1049	1169	5
1049	1744	4
1049	579	5
1049	1856	4
1049	4162	4
1049	2524	3
1049	989	5
1050	3340	5
1050	808	5
1050	861	5
1050	143	4
1050	1925	5
1050	790	4
1050	200	5
1050	4163	3
1051	636	4
6674	525	3
1053	385	4
1053	2882	5
1053	255	4
1053	1461	5
1054	896	4
1054	854	5
6675	253	5
6676	0	4
6676	197	4
1056	1963	4
1057	328	4
1057	329	4
1057	641	3
6677	34	4
6677	1252	5
6677	665	5
6677	2579	3
6678	4164	5
1058	884	5
6679	1424	3
1059	839	4
6680	3660	4
6681	4165	4
1061	2040	4
1061	953	5
1062	208	4
1062	1841	4
1062	278	3
1063	528	4
1063	460	4
1063	686	3
1064	4166	5
1064	268	5
1064	1980	5
1064	345	5
1065	3376	2
1065	965	2
1065	200	4
1065	1025	3
1066	2439	5
6682	1136	5
1067	241	3
1067	1215	3
1067	268	3
1067	1900	4
1067	818	3
1067	3625	4
1068	3608	5
1069	672	5
1069	2099	5
1070	1788	3
1070	234	5
1070	73	5
1070	47	5
1070	367	5
1070	56	5
1070	2903	5
1070	4167	2
1070	2988	5
1070	3224	3
1070	200	4
1071	1538	4
1071	4168	4
1071	490	4
1071	1399	4
1071	1350	5
1072	494	5
1073	298	4
1073	933	5
1073	1193	5
1074	3229	3
1074	32	3
1074	16	4
1074	2581	2
1074	54	3
1074	3097	3
1074	3231	3
1074	3917	3
1074	1507	3
1074	2565	5
1074	2091	3
1074	2480	4
1074	3046	5
6683	4146	5
6683	3228	3
1076	188	4
1076	364	4
1077	67	3
1078	780	5
1078	1759	4
1078	247	5
1078	3717	4
1078	239	3
1078	1387	4
1078	839	4
1079	200	4
1080	1103	4
1081	3036	3
1082	855	5
1084	129	5
1084	232	5
1084	1770	5
6684	362	4
6684	1601	4
6684	190	5
6684	922	4
1085	1761	4
1086	1982	4
1086	628	5
1086	1341	4
1086	158	4
1086	1932	5
6685	75	5
6685	22	5
1087	1147	4
1087	2729	4
1087	1670	4
1087	460	4
1088	200	5
1089	621	4
1090	4019	4
1090	2435	5
1093	1446	3
1095	2106	5
1096	328	4
1096	537	3
1097	2478	5
1098	129	4
1098	579	3
6686	79	5
1099	241	4
1099	23	4
1099	629	4
1100	830	4
1100	4169	5
1100	2930	3
1100	239	5
1100	426	3
6687	2500	4
6687	1727	4
1101	1858	4
1101	1850	5
1101	4170	4
1101	200	4
6688	1379	4
6689	4048	4
1103	1114	3
1103	1072	1
1104	172	3
1104	141	4
1105	3806	4
1106	1023	4
1106	417	5
1106	124	5
1106	1275	4
1106	3038	5
1108	2738	5
1108	856	5
1108	594	3
1109	223	2
1109	559	2
1109	1357	2
1109	562	4
1109	763	4
1109	367	4
1109	1302	1
1110	1466	4
1110	65	4
6690	67	3
6690	1170	4
1111	625	4
1111	180	4
1111	2416	5
1111	492	4
1112	598	4
1112	180	4
1113	54	4
1113	4171	5
6691	1475	5
1114	225	4
1114	778	3
1114	2271	5
1115	781	5
1116	2302	4
1117	704	4
1119	931	5
1119	374	4
1119	460	3
1121	1929	5
1124	4172	3
1125	268	5
1125	180	4
6692	2146	4
6692	1093	3
6692	12	5
6692	2903	5
6692	463	4
6692	373	3
1126	1392	4
1126	132	4
1127	354	3
1127	140	3
1127	221	3
1128	2270	4
1128	188	4
1128	197	4
1128	1295	5
1128	4131	4
1129	11	5
1129	331	4
1129	2908	4
1130	4072	4
1130	103	4
1130	182	4
1130	118	3
1130	3500	3
1130	3930	3
1130	2685	3
1130	16	4
1130	464	5
1130	210	5
1130	2655	5
1130	4173	3
1130	988	3
1130	11	4
1131	1782	2
1132	840	5
1132	1398	4
1133	393	5
1133	824	3
6693	2314	3
1134	108	4
1134	4174	3
1134	239	5
1134	1450	4
1134	461	5
1134	2143	5
1135	2841	4
1135	3595	5
6694	3902	4
6695	397	5
6695	623	4
1138	555	5
1139	241	5
1139	1478	3
1139	257	4
1139	1042	4
1139	3692	4
1139	3131	3
1139	85	5
6696	1759	4
6697	131	5
6697	2650	3
1140	691	4
1141	3285	4
1142	2353	4
1142	1631	3
1142	28	3
1142	3797	3
1142	49	4
1142	765	4
6698	253	5
6698	1563	3
1144	632	4
1144	562	3
1144	592	4
1144	516	4
1144	1246	5
1144	1052	5
1145	840	4
1146	4175	4
1146	389	4
6699	319	5
6699	109	5
6699	412	5
1147	231	5
1147	814	5
1147	282	5
1148	73	5
1148	1271	3
1148	215	3
6700	651	3
6700	367	4
1149	57	5
1150	65	5
1150	2630	4
1150	2980	4
1150	1484	5
1151	1033	2
1151	2009	5
1151	1357	3
1151	48	3
1151	417	3
1151	221	4
6701	329	4
6701	91	4
1152	4176	5
1152	4029	5
1152	1246	5
1152	1615	4
1152	318	5
1152	4093	5
1154	72	4
1154	298	5
1155	67	5
1155	528	4
1156	231	5
1156	537	1
1157	967	4
1157	268	3
1157	426	4
1158	3092	5
1158	1357	4
1159	1777	3
1159	3917	4
1159	594	4
6702	861	5
6702	212	4
6703	1503	5
6703	570	4
6704	1010	5
1160	428	4
1160	370	3
1160	1658	4
6705	1937	3
6705	95	5
6705	3363	4
1162	370	5
1162	1357	5
1162	131	5
1162	1715	3
1162	22	5
1163	913	4
1163	1751	4
1163	1038	4
1163	577	5
1163	243	4
6706	354	4
6706	3468	4
6706	4177	4
1166	488	4
1166	4178	4
1166	2824	5
1168	2506	4
1168	4179	5
1168	4180	5
6707	151	4
6707	659	3
6707	57	3
6708	626	4
6709	698	4
6709	150	3
6710	1593	5
6710	345	5
1169	2363	4
1171	373	5
6711	4181	4
6711	3159	3
1173	1338	4
1174	657	4
1174	847	3
1174	3131	4
1175	4151	4
1175	1554	3
1175	1104	5
1175	431	4
1175	1052	3
1176	4182	4
1177	241	3
1177	907	4
1177	251	5
1177	340	5
1177	4183	3
1177	650	5
6712	1773	5
6712	788	5
1178	1724	4
1180	1651	4
1181	1451	3
1181	1084	4
1181	665	4
1182	527	3
1183	370	3
1183	1220	2
1183	406	4
1184	141	4
1184	3700	5
1184	281	4
1184	1262	3
1185	3986	5
1185	105	5
1185	3006	5
1185	4002	5
1185	1399	5
1185	4184	4
1185	1656	5
1185	3239	3
1185	674	2
1185	1942	5
1185	3680	4
1186	231	5
1186	641	3
1186	1634	5
1186	403	5
1186	1360	3
1186	460	3
1187	1118	3
1187	1572	5
1187	421	3
1187	4185	4
1188	319	5
1189	1400	3
1189	399	3
1189	446	5
1189	253	5
1189	1300	3
1189	4186	3
1190	2181	5
1191	334	5
1192	235	5
1192	54	5
1194	1042	2
1194	16	4
1195	3429	5
6713	1180	4
1196	130	3
1196	757	3
1196	3444	4
1197	291	5
1197	3745	4
1198	65	5
1198	1868	4
1199	2459	3
1199	1928	3
1200	370	4
1200	2401	4
6714	2078	4
1202	1498	3
6715	2682	5
6715	1123	5
1204	3482	4
1204	1850	5
6716	1052	5
1206	704	5
1206	1407	4
1207	4187	5
1207	3897	3
1207	885	4
1207	1604	4
1207	1786	4
1208	4187	4
1209	907	3
1209	2671	3
1209	1540	5
1209	1486	4
1210	188	5
1210	130	5
1211	2113	2
1213	1917	4
1213	205	4
1213	421	5
1214	2228	4
1214	1730	4
1214	2457	4
1215	4188	5
1215	2353	5
1215	1674	5
1215	1027	4
1215	4189	4
1216	188	4
1216	1478	3
1216	2738	3
1216	3752	4
1216	386	4
1216	1526	3
1216	212	4
1216	2586	3
1216	1565	3
1218	4190	5
1219	268	4
1219	593	4
6717	475	4
6717	856	5
1220	3467	3
1220	445	5
1220	2312	5
1220	930	3
1220	321	5
1220	885	5
1220	4191	3
1220	746	3
1220	4192	4
1220	1914	3
1220	2756	4
1221	1451	5
1221	4067	5
1221	4193	3
1221	460	5
1221	211	5
1221	3753	4
6718	191	4
6718	659	4
6718	210	4
6718	1407	4
6719	1513	5
6720	983	4
1222	452	5
1222	640	3
1222	286	3
1223	22	4
6721	2185	4
1225	884	4
6722	1117	3
6722	1639	3
6722	331	5
1228	376	4
1230	485	4
1230	2010	4
1230	4194	5
1230	1533	5
1230	41	5
1230	141	4
1230	2958	4
1231	157	4
1231	2272	3
6723	923	5
6723	2460	3
6723	4070	4
1232	1162	2
1234	91	4
1234	131	5
1235	1139	3
1235	2529	3
1235	1669	3
1235	791	4
1235	3401	4
1235	692	5
1235	259	5
1235	1531	3
1235	2721	4
1235	1744	4
1235	2168	4
1235	127	5
1236	2691	3
1237	555	5
1237	645	4
1237	441	4
1237	2684	5
6724	34	3
1238	2341	4
1238	334	5
1238	3024	5
6725	3056	4
6725	155	5
1239	253	4
1239	1884	5
1239	2968	5
1240	91	3
1240	4067	4
1240	56	4
1240	180	5
1240	877	5
1240	3350	5
1240	571	4
1240	1269	5
1240	993	4
1241	428	4
1241	1033	4
1241	1191	4
1241	3113	4
1241	180	4
1241	79	3
1241	2201	3
1241	1402	4
1241	3491	4
1241	2374	4
1241	615	4
1242	3900	4
1243	26	4
1243	197	4
1243	446	4
1243	56	4
1243	895	4
1243	3050	5
1243	1742	4
6726	1079	4
6727	1578	3
6727	422	4
6727	200	3
1244	6	5
1244	1504	4
1245	348	3
1245	271	3
1245	4195	3
1246	3715	4
1250	1169	4
1250	4196	4
1250	1708	4
6728	543	3
6728	641	3
6728	734	4
6728	1713	4
1251	124	4
1251	2775	4
1251	2914	4
1251	22	5
1252	326	4
1252	749	4
6729	3014	4
6729	132	3
1253	266	4
1253	653	3
1253	2533	4
1253	2550	3
1255	2357	5
1256	67	3
1256	3273	4
1256	1043	3
1257	188	5
1257	840	4
1257	72	3
1258	2970	4
1258	426	3
1258	1839	4
1259	1177	5
1260	328	4
1260	4097	4
1260	1027	5
1260	2501	4
1262	4190	5
1262	1392	5
6730	441	4
6730	2245	4
1263	874	5
6731	376	4
6731	187	5
6732	4080	4
1264	370	5
1264	268	5
1264	3381	4
1265	602	5
1265	2851	5
1265	202	4
1266	1461	2
1268	2231	3
1268	72	5
1269	4197	5
1269	4198	5
1269	623	4
1269	797	4
1269	2874	4
1269	983	3
1270	756	4
1270	4199	4
1270	1038	5
1270	2526	5
1270	1039	5
1270	1676	4
1270	1270	3
1271	1446	4
1271	2118	3
1271	824	3
1274	511	5
1275	452	3
1275	742	4
1275	2015	4
1277	1788	3
1277	210	4
1278	2040	4
1278	931	5
1278	1344	4
1278	1036	3
1278	400	4
1278	4200	3
1278	1841	3
1278	736	4
1278	710	3
1278	2607	4
1278	4201	4
1279	1357	4
1279	1531	3
1279	68	4
1279	1701	5
1279	3308	5
1280	367	5
1280	2712	5
1280	3280	3
1280	2639	4
1281	4202	5
1281	2526	4
1281	239	5
6733	1914	4
1282	962	4
1282	1711	4
6734	426	5
1283	25	4
1283	78	5
1284	72	4
1285	3165	5
1285	56	5
1285	4203	3
1285	1334	5
1286	225	5
1287	72	4
1289	1093	5
1290	1830	3
1290	500	5
1290	1193	5
1290	650	4
6735	151	5
1291	67	4
1291	4204	5
1292	603	4
1292	699	4
1292	417	4
1292	4205	5
1293	129	4
1293	1504	5
1293	1119	3
1293	2015	3
1293	650	3
1293	4109	4
1293	3198	5
1293	774	3
1293	200	4
1293	185	4
1294	72	4
1294	742	4
1294	3393	4
1295	153	5
1297	44	3
1297	345	5
6736	689	3
6736	1606	4
6736	1498	4
1298	5	5
1299	1475	4
1299	198	4
1299	484	3
1299	558	5
1299	1103	5
1299	1493	4
1299	1555	4
1299	220	4
1299	828	4
1299	929	5
1299	3669	4
1299	2077	4
1299	2725	4
1300	245	5
1300	3518	5
1301	85	3
1302	182	4
1302	2159	4
1302	596	4
6737	74	4
6737	891	4
6738	6	5
1303	19	4
1303	239	4
1303	1008	3
1303	2078	3
1303	22	5
1303	1015	3
1303	4206	3
1304	205	5
1305	1107	2
1305	1868	4
1305	4207	4
1306	1745	4
1306	3528	3
1306	172	4
1308	231	5
1308	91	5
1309	69	4
1310	1917	3
1310	3208	3
1310	2464	4
1310	564	4
1310	57	4
1311	2198	4
1311	370	4
1311	2116	3
6739	2118	5
6740	1130	5
6741	2122	4
1312	2090	5
1312	222	4
1312	58	4
6742	1108	3
1316	334	5
1317	443	5
1318	234	5
1318	91	4
1318	1991	4
6743	477	4
6743	1218	4
6743	3552	3
1319	1288	5
1320	216	4
1320	172	3
1320	3762	5
1321	1127	3
1321	72	4
1322	22	5
1322	545	5
1323	373	3
1324	353	3
1325	165	3
1326	1261	4
1327	781	5
1327	367	5
1327	1815	5
1327	1138	5
1327	2501	4
1328	57	5
1329	2515	4
1329	1769	4
1329	205	4
1329	619	5
1331	1598	5
1332	57	5
1333	706	4
1333	1492	4
1333	1313	3
6744	1919	4
6744	2192	5
6744	2746	2
6744	1205	3
6744	4208	4
1335	1506	5
1335	753	4
1335	11	4
1335	1660	5
1336	397	5
1336	131	2
1337	2657	5
1338	4209	5
1338	1407	4
1338	187	4
1340	271	3
1340	419	4
1340	200	4
6745	1008	3
1343	12	3
1345	1272	5
1345	3625	4
1346	1356	5
1346	713	5
1346	700	5
1347	938	4
1347	24	4
1347	1193	5
1347	4200	3
1347	2506	4
1347	868	4
1347	4016	5
1347	1974	4
1348	2213	5
1348	3053	4
1349	328	5
1349	271	5
1349	1841	5
1350	1046	3
1350	27	5
1350	909	5
6746	970	5
1352	2766	5
1352	1416	4
1352	851	4
1352	730	4
1353	67	3
1353	3725	3
1353	2364	4
1353	4210	5
1353	330	4
1353	956	4
1353	1138	4
1354	328	3
1354	1567	4
1354	1155	3
1354	1177	3
1355	692	4
1355	2897	2
1355	4211	4
1355	927	3
1356	129	3
1357	4212	5
1357	4213	5
6747	615	2
1359	482	4
1360	4214	4
1360	4215	5
1360	4216	4
1360	1170	4
1360	600	4
1360	3379	4
1360	2750	4
1360	1999	4
1360	4005	4
1360	3263	4
1360	2373	4
1360	4217	4
1360	3435	4
1360	1554	4
1360	437	4
1360	1948	4
1360	966	5
1361	3305	5
1361	4218	5
1362	1192	5
1362	4219	4
1363	1357	3
1364	231	5
1364	1357	4
1364	2538	4
1366	319	5
6748	1040	5
6748	1459	5
1367	370	5
1367	551	4
6749	1651	5
6749	1768	3
1368	1522	3
1368	4220	5
6750	85	4
6750	200	4
1369	640	4
1369	1529	4
6751	1205	4
1370	1357	4
6752	4221	4
1372	129	5
1372	1271	4
1372	1894	4
1373	913	3
1373	1120	4
1373	1191	2
1373	2802	3
1373	4222	3
1373	2904	2
1373	434	1
6753	134	3
6753	1641	5
1374	555	3
1374	1691	3
1375	309	3
1375	2459	2
1375	2320	3
1375	452	3
1375	607	5
1375	2739	5
6754	4223	4
1376	3916	5
1376	3925	5
6755	3423	5
6755	212	5
6755	884	4
1377	2698	4
1377	859	4
1377	246	4
1377	25	5
1377	16	4
1377	691	3
1377	429	4
1377	464	4
1377	398	5
1377	1036	4
1377	1982	5
1377	640	4
1377	497	4
1377	884	5
1377	299	4
1378	1788	5
1379	1176	3
1379	165	4
1379	531	5
1379	72	4
1379	523	5
1379	2468	4
1379	804	4
1379	2339	5
1379	1103	5
1379	3904	4
1379	1809	5
1379	65	5
1379	1341	4
1379	162	4
1380	4224	4
1381	2364	4
1381	1670	5
1381	345	4
6756	74	5
6756	3753	4
6757	72	3
6757	268	5
1382	2574	4
1383	2003	4
1384	231	5
1385	805	5
1385	2464	5
1385	1189	5
1386	1121	4
1386	909	5
6758	288	5
6758	1750	5
6758	611	5
1387	1666	4
1388	1361	5
1388	2697	4
6759	606	4
6759	345	4
6759	1852	5
6759	333	4
1389	4149	3
1389	699	5
1389	543	2
1389	642	3
1389	4030	4
1389	496	4
1389	1650	5
1389	1363	3
1389	1324	5
1389	3350	4
1389	1272	5
1389	4225	4
1389	2974	5
1389	1505	4
1389	4226	5
1390	1240	4
1390	1033	4
1391	1039	5
1392	3501	3
1392	3283	5
1392	1045	4
1396	3824	4
1396	2665	5
1396	1061	5
1396	1827	3
1396	596	3
1396	4227	5
6760	77	4
6760	1187	4
6760	1072	4
1398	598	4
1399	650	5
1400	1775	4
1400	345	5
1400	1739	4
1401	34	4
1401	2047	3
1401	563	4
1401	692	3
1401	1824	3
1401	60	3
6761	865	4
6762	360	5
6762	17	4
6762	600	5
6762	1494	4
1402	188	5
1402	839	4
1402	2384	4
1402	436	2
1402	3706	5
1404	268	5
1404	753	5
6763	885	5
1405	655	3
1405	692	4
1405	1665	4
1405	2310	4
1405	1064	5
1406	353	4
1406	426	4
1409	3367	4
1409	4228	5
1409	4214	5
1409	1119	4
1409	2721	4
1409	3189	5
1409	2399	4
1410	487	5
1410	320	5
1410	1990	4
1410	714	5
1410	1325	4
6764	370	4
1411	208	4
1412	1103	4
1412	463	4
1413	197	4
1413	546	4
1414	2642	4
1415	2747	4
1415	3	5
1415	1469	5
1416	4229	4
1416	768	4
1416	884	4
1417	137	4
1417	367	4
1417	57	4
1417	798	3
1418	309	4
1418	208	4
1418	588	5
1418	3	4
1418	724	4
1418	399	3
1418	376	4
1419	970	4
1419	909	5
1419	1963	5
1419	2431	4
1419	1717	5
1420	4230	4
1420	1693	5
1421	117	5
1421	1335	3
1421	2215	4
1421	334	5
1422	3205	5
1422	3943	5
1422	4219	4
1422	2761	5
1423	2323	3
1423	884	5
1423	39	5
1423	200	3
1423	1498	3
1424	1199	4
1424	4231	5
1424	1682	5
1425	896	4
1425	3042	3
1426	588	5
1426	1328	4
6765	507	3
1427	74	4
1427	27	4
1427	367	4
1427	877	5
1428	328	4
1428	1191	4
1428	1119	4
1428	212	5
1428	460	4
1432	129	4
1432	215	5
1433	1346	5
1434	11	4
1435	17	4
1435	1329	5
1435	1217	5
1435	504	5
1435	1941	4
1435	155	4
6766	200	4
1437	335	4
1437	1868	1
1438	2146	5
1438	527	3
1438	778	4
1439	756	5
1439	814	5
1440	33	3
6767	562	4
1441	1360	5
1441	1824	4
1441	544	4
1442	69	5
1442	268	4
1442	460	4
1442	1428	4
1443	91	5
6768	1308	5
6768	3216	5
1445	57	5
1445	1104	5
1447	4232	4
1447	1714	4
1447	1120	3
1448	1647	5
1449	16	5
1449	790	4
1451	231	5
1451	91	5
1451	838	5
1451	74	5
1451	856	5
1451	1346	4
6769	140	4
6769	705	4
1452	949	4
1452	2465	3
1453	2	5
1453	1593	5
1453	3720	5
1453	580	5
1455	814	4
1455	4233	4
1455	2930	3
1455	344	3
1455	2345	2
1455	3466	3
6770	3282	3
6770	431	5
1456	2309	4
1457	2212	4
1457	954	5
1457	1562	4
1457	131	4
1457	1851	3
1458	364	3
1458	508	4
1458	906	4
1460	2028	5
1460	930	5
1460	228	5
1461	1339	3
1461	1052	5
1462	2547	4
1462	370	4
1462	1401	4
1462	2706	4
1462	1789	5
1462	1359	3
1463	1658	5
1463	623	5
1465	4234	4
1466	1044	3
1466	528	5
1467	848	4
6771	2338	4
1468	1600	5
1468	700	5
1468	1395	4
1468	1397	4
1468	285	5
6772	428	3
6772	2159	4
1469	686	3
6773	2742	5
1470	1789	4
1470	4037	5
1470	187	3
1470	2032	4
1471	1061	5
1471	4235	5
1471	2028	5
1471	1404	5
1471	4236	4
1471	1976	3
1471	2223	3
1471	3465	5
1472	623	4
1472	1122	5
1472	11	4
1473	1396	5
6774	176	5
1474	2797	3
1475	1581	5
1476	3574	3
1476	1061	4
1477	1749	5
1477	1812	4
1478	246	5
1478	197	5
1478	623	4
1478	962	4
1478	926	3
1478	1252	5
1478	4237	5
1478	872	5
6775	1033	5
6775	452	5
6775	562	4
6775	433	3
1479	2360	5
1480	412	4
1482	1219	4
1482	2433	4
1482	1340	3
1483	1240	5
1483	855	5
6776	4115	3
6776	3815	4
6777	1650	4
6777	2543	4
1487	1448	5
1487	5	5
1487	463	2
1487	1974	1
1487	474	4
1487	2656	4
1488	34	4
1488	1357	4
1488	4238	3
1489	328	3
1489	1771	3
1489	2522	3
6778	35	5
6779	17	3
6779	260	5
1490	837	5
1490	1583	3
1490	285	3
1491	4239	5
1491	4240	4
1491	1578	4
1491	4241	4
1491	2790	3
1491	4242	3
1491	3550	3
1491	2489	5
6780	1295	5
1492	25	4
1492	1777	4
1492	109	4
1492	855	5
1494	4243	5
1494	525	4
1494	298	4
1494	570	4
1494	922	4
1495	1080	3
1495	3036	5
1495	215	5
6781	1841	4
6781	460	4
6781	155	5
6782	1360	4
6782	1052	3
1499	1122	4
1499	78	4
6783	57	5
1502	370	4
1502	17	4
1502	221	4
1502	4221	5
1504	129	5
1504	2	5
1504	953	5
1504	2370	5
1504	17	5
1505	921	5
1505	3292	3
1506	2009	4
1506	4134	5
1506	2394	3
1506	3018	3
1506	2780	4
1506	4244	3
1506	269	4
1506	30	5
1506	1742	4
1507	25	4
1507	91	5
1507	3165	5
1507	1084	5
1507	1191	5
1507	4060	5
1507	2837	5
1507	2699	4
1507	521	5
1507	2850	5
1507	3336	5
1507	438	5
1507	2238	4
1507	4245	5
6784	298	5
1510	1547	4
1511	2237	4
1511	1542	5
1512	298	5
1513	236	5
1514	641	2
1514	1720	5
6785	1379	4
6785	23	5
6785	1861	4
1515	370	5
1515	354	4
1515	4246	3
1515	1190	4
1515	1167	5
1515	4247	3
1515	4248	3
1516	353	5
1516	810	5
1516	153	3
6786	2146	4
6786	2275	4
6786	1061	4
6786	473	5
1517	3082	5
1517	180	4
1519	70	5
1519	1455	4
1519	4090	3
1519	4249	4
6787	1298	5
1520	561	5
1520	4250	5
1521	1300	5
1521	4251	5
1522	72	5
1522	2801	5
1522	1450	4
1523	305	5
1524	1099	3
1525	4252	4
1525	953	4
